wLGnCDxPy8oExZXAx,0,0,1,1,9,9,1,3.0
GBR5Ti7uHcvswPGew,1,1,1,0,9,9,2,2.333333333333333
oWHGBei3dY4SjyLpw,1,0,0,1,9,0,0,2.5
EKWRiN76o86oB7anS,0,1,1,0,9,0,2,2.5
ZNHoLFfThXn3dxpiE,0,1,1,0,9,0,3,3.0
KhryLZQ5TvoZre7Wq,0,0,1,1,0,0,3,3.0
k3GpWCr7PFT6C8hp7,0,1,1,0,9,0,1,2.0
2uka6dm2y2BiZJ2zv,1,1,1,1,9,1,3,3.0
XXfq2mbXgiwoevAzb,1,1,1,1,9,0,3,2.5
XCDm5KKWWLKo82ig8,0,1,0,0,6,0,1,1.5
ozofPi8aj5tyaT4eg,0,1,1,1,9,0,3,3.0
zHSLFZ2ThvDD5HYzx,1,0,1,1,9,2,2,3.0
5myTGNQJvs2WKRHzh,0,1,1,0,6,0,4,2.333333333333333
sXZRJJZZ4ukn5Rhsa,1,0,0,1,9,3,1,1.3333333333333333
TYLSC3JKidf2ijqLa,0,1,1,1,9,0,3,3.0
79cjqjh3rhGT85Z35,0,1,1,1,9,1,4,3.0
ppT2KoixinaKc9zLD,1,1,0,1,9,9,3,3.0
DW37WiLZena9WDYfN,1,0,0,1,9,9,-1,3.0
KtmBDbHyRWmxF3pSe,0,0,1,0,9,0,3,3.0
Wsfum3agWhXQX8CXx,0,1,1,1,9,0,3,3.0
Qqh6muXhTuf3GrNiT,1,0,1,1,9,0,1,2.333333333333333
wZbv3M3dFcDzAi36e,0,1,1,1,9,0,3,3.0
7pCqtPS3WupS8an42,0,1,1,0,9,8,1,3.0
qBC3M3KQn9vNCcPqE,1,1,1,1,9,9,1,2.5
XsvK4NT3Nh5wjR8En,0,0,1,0,9,9,1,0.0
TRHpDyjtFJ4Bf98dL,0,0,0,1,0,0,1,2.0
PqWLTxemD9c69esfF,0,0,1,0,9,6,3,2.5
L9LpdeQFGzvFngGYS,0,1,1,1,6,0,4,0.5
kzsfFDBTiA8Hm5zG8,0,1,1,1,9,0,3,3.0
YiHmJ4qLbxiwyjMFd,1,1,1,1,9,9,1,1.1666666666666665
CpCwPvRPuXbcP6cz2,0,0,1,1,0,0,1,0.0
sRnsZm6AXGfuFXaBL,1,0,0,1,0,0,1,0.0
naXyBAkcHQnvmWAq2,1,0,0,1,9,9,1,1.5
BNHYtgF3y6oE5Z7KQ,1,1,0,1,6,6,1,0.0
B2ZCZF78M52DaYdRe,1,1,1,0,9,9,1,3.0
